Application_ID,Customer_ID,Application_Date,Channel,Current_Status,Drop_Off_Stage
APP0036890,CUST0036890,2025-02-22,Web,Completed,Final Approval
APP0036891,CUST0036891,2025-01-30,Branch,Abandoned,Final Approval
APP0036892,CUST0036892,2025-05-31,Mobile,Completed,Final Approval
APP0036893,CUST0036893,2025-02-08,Web,Completed,Final Approval
APP0036894,CUST0036894,2025-01-23,Web,Completed,Final Approval
APP0036895,CUST0036895,2025-06-05,Branch,Completed,Final Approval
APP0036896,CUST0036896,2024-12-12,Web,Abandoned,Document Upload
APP0036897,CUST0036897,2025-07-07,Mobile,Completed,Final Approval
APP0036898,CUST0036898,2024-12-06,Mobile,Abandoned,KYC
APP0036899,CUST0036899,2025-03-05,Mobile,Rejected,Document Upload
APP0036900,CUST0036900,2024-11-30,Mobile,Completed,Final Approval
APP0036901,CUST0036901,2025-04-18,Mobile,Completed,Final Approval
APP0036902,CUST0036902,2025-02-05,Mobile,Abandoned,KYC
APP0036903,CUST0036903,2024-11-26,Web,Completed,Final Approval
APP0036904,CUST0036904,2025-05-29,Mobile,Rejected,Document Upload
APP0036905,CUST0036905,2025-08-07,Web,Completed,Final Approval
APP0036906,CUST0036906,2024-09-10,Mobile,Abandoned,Form
APP0036907,CUST0036907,2025-03-26,Web,Abandoned,Form
APP0036908,CUST0036908,2025-05-20,Web,Abandoned,Form
APP0036909,CUST0036909,2025-05-20,Web,Completed,Final Approval
APP0036910,CUST0036910,2024-11-19,Mobile,Abandoned,Form
APP0036911,CUST0036911,2024-10-11,Web,In Progress,Final Approval
APP0036912,CUST0036912,2025-03-06,Branch,Completed,Final Approval
APP0036913,CUST0036913,2025-04-20,Web,Completed,Final Approval
APP0036914,CUST0036914,2024-12-14,Mobile,Completed,Final Approval
APP0036915,CUST0036915,2025-01-12,Mobile,Completed,Final Approval
APP0036916,CUST0036916,2025-03-13,Web,Completed,Final Approval
APP0036917,CUST0036917,2025-02-11,Mobile,In Progress,Document Upload
APP0036918,CUST0036918,2025-02-23,Web,Abandoned,KYC
APP0036919,CUST0036919,2025-05-06,Branch,Completed,Final Approval
APP0036920,CUST0036920,2025-08-25,Mobile,Completed,Final Approval
APP0036921,CUST0036921,2025-06-17,Mobile,Completed,Final Approval
APP0036922,CUST0036922,2024-09-02,Mobile,Completed,Final Approval
APP0036923,CUST0036923,2025-01-05,Mobile,Completed,Final Approval
APP0036924,CUST0036924,2024-09-03,Mobile,Completed,Final Approval
APP0036925,CUST0036925,2025-07-15,Mobile,Completed,Final Approval
APP0036926,CUST0036926,2025-04-23,Mobile,Abandoned,KYC
APP0036927,CUST0036927,2024-11-18,Mobile,Completed,Final Approval
APP0036928,CUST0036928,2025-07-03,Mobile,Completed,Final Approval
APP0036929,CUST0036929,2025-03-24,Mobile,Rejected,Document Upload
APP0036930,CUST0036930,2024-09-18,Mobile,Completed,Final Approval
APP0036931,CUST0036931,2024-10-25,Branch,Abandoned,Form
APP0036932,CUST0036932,2025-06-22,Mobile,Completed,Final Approval
APP0036933,CUST0036933,2024-12-14,Mobile,Completed,Final Approval
APP0036934,CUST0036934,2025-03-10,Web,Rejected,Form
APP0036935,CUST0036935,2025-07-23,Mobile,Completed,Final Approval
APP0036936,CUST0036936,2024-12-14,Branch,In Progress,KYC
APP0036937,CUST0036937,2024-09-04,Mobile,Abandoned,KYC
APP0036938,CUST0036938,2024-09-30,Mobile,In Progress,Document Upload
APP0036939,CUST0036939,2025-07-31,Mobile,Abandoned,Form
APP0036940,CUST0036940,2025-04-06,Web,Completed,Final Approval
APP0036941,CUST0036941,2024-12-28,Mobile,Completed,Final Approval
APP0036942,CUST0036942,2024-09-28,Mobile,Abandoned,Form
APP0036943,CUST0036943,2025-05-11,Mobile,Completed,Final Approval
APP0036944,CUST0036944,2024-09-14,Web,Abandoned,KYC
APP0036945,CUST0036945,2024-10-03,Branch,Completed,Final Approval
APP0036946,CUST0036946,2025-04-04,Mobile,Abandoned,Document Upload
APP0036947,CUST0036947,2025-04-22,Mobile,Completed,Final Approval
APP0036948,CUST0036948,2025-03-26,Web,In Progress,Document Upload
APP0036949,CUST0036949,2025-07-28,Mobile,Completed,Final Approval
APP0036950,CUST0036950,2024-12-07,Web,Completed,Final Approval
APP0036951,CUST0036951,2025-03-21,Web,In Progress,Document Upload
APP0036952,CUST0036952,2024-12-20,Mobile,Rejected,KYC
APP0036953,CUST0036953,2025-01-10,Mobile,Completed,Final Approval
APP0036954,CUST0036954,2024-10-24,Mobile,Completed,Final Approval
APP0036955,CUST0036955,2025-06-16,Web,In Progress,Document Upload
APP0036956,CUST0036956,2025-05-14,Mobile,Rejected,KYC
APP0036957,CUST0036957,2025-05-18,Branch,Completed,Final Approval
APP0036958,CUST0036958,2024-10-21,Mobile,In Progress,KYC
APP0036959,CUST0036959,2024-10-12,Web,Completed,Final Approval
APP0036960,CUST0036960,2025-06-12,Web,Completed,Final Approval
APP0036961,CUST0036961,2025-04-30,Web,Completed,Final Approval
APP0036962,CUST0036962,2024-09-10,Mobile,Completed,Final Approval
APP0036963,CUST0036963,2025-04-30,Mobile,Completed,Final Approval
APP0036964,CUST0036964,2025-08-23,Mobile,Abandoned,KYC
APP0036965,CUST0036965,2025-06-01,Web,Completed,Final Approval
APP0036966,CUST0036966,2024-12-10,Web,Completed,Final Approval
APP0036967,CUST0036967,2024-12-24,Web,Completed,Final Approval
APP0036968,CUST0036968,2025-06-01,Branch,Abandoned,Form
APP0036969,CUST0036969,2025-01-24,Mobile,Completed,Final Approval
APP0036970,CUST0036970,2025-05-26,Mobile,Completed,Final Approval
APP0036971,CUST0036971,2025-08-16,Mobile,Completed,Final Approval
APP0036972,CUST0036972,2025-01-26,Mobile,Completed,Final Approval
APP0036973,CUST0036973,2025-03-28,Mobile,Completed,Final Approval
APP0036974,CUST0036974,2025-02-25,Mobile,Completed,Final Approval
APP0036975,CUST0036975,2025-03-04,Branch,Completed,Final Approval
APP0036976,CUST0036976,2024-09-27,Mobile,Completed,Final Approval
APP0036977,CUST0036977,2025-08-26,Branch,Completed,Final Approval
APP0036978,CUST0036978,2025-03-16,Mobile,Completed,Final Approval
APP0036979,CUST0036979,2024-11-22,Mobile,Completed,Final Approval
APP0036980,CUST0036980,2025-03-28,Web,Completed,Final Approval
APP0036981,CUST0036981,2025-01-23,Mobile,Completed,Final Approval
APP0036982,CUST0036982,2025-06-26,Mobile,Completed,Final Approval
APP0036983,CUST0036983,2025-06-04,Web,Completed,Final Approval
APP0036984,CUST0036984,2025-01-17,Branch,Completed,Final Approval
APP0036985,CUST0036985,2025-05-18,Web,Completed,Final Approval
APP0036986,CUST0036986,2024-09-12,Mobile,Completed,Final Approval
APP0036987,CUST0036987,2025-08-18,Web,Abandoned,Final Approval
APP0036988,CUST0036988,2025-03-05,Web,Completed,Final Approval
APP0036989,CUST0036989,2025-04-26,Mobile,Completed,Final Approval
APP0036990,CUST0036990,2025-04-23,Web,Completed,Final Approval
APP0036991,CUST0036991,2024-12-23,Mobile,Completed,Final Approval
APP0036992,CUST0036992,2025-05-09,Mobile,Abandoned,Form
APP0036993,CUST0036993,2025-01-23,Web,Completed,Final Approval
APP0036994,CUST0036994,2025-05-06,Mobile,Completed,Final Approval
APP0036995,CUST0036995,2024-10-02,Mobile,Completed,Final Approval
APP0036996,CUST0036996,2024-10-23,Mobile,Completed,Final Approval
APP0036997,CUST0036997,2025-08-03,Branch,Completed,Final Approval
APP0036998,CUST0036998,2025-05-26,Mobile,Completed,Final Approval
APP0036999,CUST0036999,2024-10-16,Branch,In Progress,KYC
APP0037000,CUST0037000,2024-11-17,Web,In Progress,Document Upload
APP0037001,CUST0037001,2025-03-18,Mobile,Abandoned,Document Upload
APP0037002,CUST0037002,2024-09-02,Mobile,Rejected,KYC
APP0037003,CUST0037003,2025-01-24,Web,Completed,Final Approval
APP0037004,CUST0037004,2024-12-28,Branch,Completed,Final Approval
APP0037005,CUST0037005,2024-10-18,Mobile,Completed,Final Approval
APP0037006,CUST0037006,2024-12-18,Mobile,Rejected,Document Upload
APP0037007,CUST0037007,2024-12-15,Mobile,Completed,Final Approval
APP0037008,CUST0037008,2024-09-24,Mobile,Abandoned,KYC
APP0037009,CUST0037009,2025-04-19,Mobile,Completed,Final Approval
APP0037010,CUST0037010,2024-12-08,Mobile,Completed,Final Approval
APP0037011,CUST0037011,2024-09-11,Mobile,In Progress,KYC
APP0037012,CUST0037012,2024-09-08,Web,Abandoned,Final Approval
APP0037013,CUST0037013,2025-08-18,Mobile,Rejected,Document Upload
APP0037014,CUST0037014,2024-10-13,Mobile,Completed,Final Approval
APP0037015,CUST0037015,2025-07-28,Mobile,Completed,Final Approval
APP0037016,CUST0037016,2024-10-30,Mobile,Completed,Final Approval
APP0037017,CUST0037017,2024-09-30,Mobile,Completed,Final Approval
APP0037018,CUST0037018,2025-03-18,Web,Completed,Final Approval
APP0037019,CUST0037019,2025-07-13,Web,Abandoned,Final Approval
APP0037020,CUST0037020,2024-09-26,Mobile,Abandoned,Document Upload
APP0037021,CUST0037021,2024-12-28,Web,Completed,Final Approval
APP0037022,CUST0037022,2025-06-01,Branch,Completed,Final Approval
APP0037023,CUST0037023,2024-09-24,Web,Completed,Final Approval
APP0037024,CUST0037024,2024-10-31,Web,Completed,Final Approval
APP0037025,CUST0037025,2024-12-20,Web,Completed,Final Approval
APP0037026,CUST0037026,2025-06-21,Mobile,Abandoned,Form
APP0037027,CUST0037027,2025-06-22,Branch,Completed,Final Approval
APP0037028,CUST0037028,2025-05-16,Mobile,Rejected,KYC
APP0037029,CUST0037029,2025-05-01,Mobile,Completed,Final Approval
APP0037030,CUST0037030,2024-09-09,Mobile,Completed,Final Approval
APP0037031,CUST0037031,2024-11-26,Mobile,Abandoned,KYC
APP0037032,CUST0037032,2025-08-02,Web,Completed,Final Approval
APP0037033,CUST0037033,2025-05-20,Mobile,Abandoned,Document Upload
APP0037034,CUST0037034,2024-11-26,Branch,Abandoned,Form
APP0037035,CUST0037035,2025-05-16,Web,Completed,Final Approval
APP0037036,CUST0037036,2025-05-22,Branch,Rejected,KYC
APP0037037,CUST0037037,2025-05-29,Web,In Progress,Document Upload
APP0037038,CUST0037038,2025-08-23,Web,Completed,Final Approval
APP0037039,CUST0037039,2025-03-16,Branch,Abandoned,Form
APP0037040,CUST0037040,2024-09-21,Branch,Completed,Final Approval
APP0037041,CUST0037041,2025-06-25,Web,Completed,Final Approval
APP0037042,CUST0037042,2024-09-05,Mobile,Completed,Final Approval
APP0037043,CUST0037043,2025-04-22,Mobile,Abandoned,KYC
APP0037044,CUST0037044,2025-06-17,Mobile,Abandoned,Document Upload
APP0037045,CUST0037045,2024-10-15,Mobile,Completed,Final Approval
APP0037046,CUST0037046,2025-06-18,Mobile,Completed,Final Approval
APP0037047,CUST0037047,2025-06-22,Mobile,Completed,Final Approval
APP0037048,CUST0037048,2025-04-26,Web,Completed,Final Approval
APP0037049,CUST0037049,2024-12-27,Web,Completed,Final Approval
APP0037050,CUST0037050,2024-11-12,Mobile,Completed,Final Approval
APP0037051,CUST0037051,2025-05-15,Web,Completed,Final Approval
APP0037052,CUST0037052,2024-10-27,Web,Rejected,Document Upload
APP0037053,CUST0037053,2025-05-04,Web,Completed,Final Approval
APP0037054,CUST0037054,2024-10-31,Web,Completed,Final Approval
APP0037055,CUST0037055,2024-12-31,Branch,Completed,Final Approval
APP0037056,CUST0037056,2025-03-03,Mobile,Completed,Final Approval
APP0037057,CUST0037057,2024-10-29,Mobile,Rejected,Document Upload
APP0037058,CUST0037058,2025-06-17,Mobile,Abandoned,Document Upload
APP0037059,CUST0037059,2025-05-11,Mobile,Rejected,Final Approval
APP0037060,CUST0037060,2024-09-05,Branch,Completed,Final Approval
APP0037061,CUST0037061,2025-07-06,Mobile,In Progress,Form
APP0037062,CUST0037062,2025-05-19,Mobile,Completed,Final Approval
APP0037063,CUST0037063,2025-07-02,Branch,Completed,Final Approval
APP0037064,CUST0037064,2025-04-07,Web,Rejected,Document Upload
APP0037065,CUST0037065,2025-04-16,Mobile,Completed,Final Approval
APP0037066,CUST0037066,2025-01-17,Web,Rejected,Document Upload
APP0037067,CUST0037067,2024-11-22,Mobile,Abandoned,KYC
APP0037068,CUST0037068,2024-11-24,Mobile,Completed,Final Approval
APP0037069,CUST0037069,2024-12-24,Branch,Completed,Final Approval
APP0037070,CUST0037070,2024-12-15,Web,Completed,Final Approval
APP0037071,CUST0037071,2025-06-02,Branch,Completed,Final Approval
APP0037072,CUST0037072,2025-03-10,Mobile,Completed,Final Approval
APP0037073,CUST0037073,2025-01-27,Mobile,Abandoned,KYC
APP0037074,CUST0037074,2025-05-22,Web,Completed,Final Approval
APP0037075,CUST0037075,2025-05-25,Mobile,Abandoned,Document Upload
APP0037076,CUST0037076,2025-08-07,Web,Completed,Final Approval
APP0037077,CUST0037077,2024-12-21,Mobile,In Progress,Document Upload
APP0037078,CUST0037078,2024-11-27,Web,Completed,Final Approval
APP0037079,CUST0037079,2024-09-02,Mobile,Abandoned,Form
APP0037080,CUST0037080,2024-10-28,Branch,In Progress,KYC
APP0037081,CUST0037081,2025-04-08,Web,Completed,Final Approval
APP0037082,CUST0037082,2025-06-22,Web,Completed,Final Approval
APP0037083,CUST0037083,2025-04-07,Web,Completed,Final Approval
APP0037084,CUST0037084,2025-08-27,Mobile,Completed,Final Approval
APP0037085,CUST0037085,2025-04-17,Mobile,Completed,Final Approval
APP0037086,CUST0037086,2025-07-19,Web,Completed,Final Approval
APP0037087,CUST0037087,2024-12-06,Mobile,Completed,Final Approval
APP0037088,CUST0037088,2024-12-27,Mobile,Completed,Final Approval
APP0037089,CUST0037089,2025-06-23,Mobile,Completed,Final Approval
APP0037090,CUST0037090,2025-04-29,Mobile,Completed,Final Approval
APP0037091,CUST0037091,2025-02-24,Web,Completed,Final Approval
APP0037092,CUST0037092,2025-08-14,Web,Completed,Final Approval
APP0037093,CUST0037093,2025-06-05,Web,Completed,Final Approval
APP0037094,CUST0037094,2024-12-16,Web,In Progress,Document Upload
APP0037095,CUST0037095,2025-04-11,Web,Completed,Final Approval
APP0037096,CUST0037096,2025-01-22,Mobile,In Progress,KYC
APP0037097,CUST0037097,2025-01-29,Web,Completed,Final Approval
APP0037098,CUST0037098,2025-06-20,Mobile,Abandoned,Document Upload
APP0037099,CUST0037099,2025-05-06,Mobile,Completed,Final Approval
APP0037100,CUST0037100,2024-09-04,Mobile,Completed,Final Approval
APP0037101,CUST0037101,2025-03-28,Mobile,In Progress,Final Approval
APP0037102,CUST0037102,2025-04-24,Web,In Progress,Document Upload
APP0037103,CUST0037103,2025-03-05,Web,Completed,Final Approval
APP0037104,CUST0037104,2024-12-18,Web,Completed,Final Approval
APP0037105,CUST0037105,2025-04-24,Web,Abandoned,KYC
APP0037106,CUST0037106,2025-08-11,Mobile,Completed,Final Approval
APP0037107,CUST0037107,2024-10-01,Mobile,Abandoned,Form
APP0037108,CUST0037108,2025-04-08,Mobile,Completed,Final Approval
APP0037109,CUST0037109,2025-07-29,Mobile,Completed,Final Approval
APP0037110,CUST0037110,2025-01-24,Mobile,Completed,Final Approval
APP0037111,CUST0037111,2024-12-31,Mobile,Abandoned,KYC
APP0037112,CUST0037112,2024-11-29,Mobile,Completed,Final Approval
APP0037113,CUST0037113,2024-11-21,Mobile,In Progress,Form
APP0037114,CUST0037114,2025-01-20,Mobile,Completed,Final Approval
APP0037115,CUST0037115,2025-06-08,Mobile,Completed,Final Approval
APP0037116,CUST0037116,2024-11-05,Mobile,Completed,Final Approval
APP0037117,CUST0037117,2024-11-23,Mobile,Completed,Final Approval
APP0037118,CUST0037118,2025-08-30,Mobile,Completed,Final Approval
APP0037119,CUST0037119,2025-08-29,Web,Completed,Final Approval
APP0037120,CUST0037120,2024-11-21,Mobile,Abandoned,KYC
APP0037121,CUST0037121,2025-01-31,Mobile,Completed,Final Approval
APP0037122,CUST0037122,2025-01-25,Web,Completed,Final Approval
APP0037123,CUST0037123,2024-12-17,Web,Completed,Final Approval
APP0037124,CUST0037124,2024-10-25,Web,Completed,Final Approval
APP0037125,CUST0037125,2024-09-22,Mobile,Completed,Final Approval
APP0037126,CUST0037126,2025-04-12,Branch,Completed,Final Approval
APP0037127,CUST0037127,2024-09-15,Mobile,Completed,Final Approval
APP0037128,CUST0037128,2025-04-14,Branch,Abandoned,Form
APP0037129,CUST0037129,2024-10-04,Web,Completed,Final Approval
APP0037130,CUST0037130,2024-10-26,Mobile,Abandoned,Form
APP0037131,CUST0037131,2024-09-01,Mobile,Completed,Final Approval
APP0037132,CUST0037132,2025-01-23,Mobile,Abandoned,KYC
APP0037133,CUST0037133,2024-12-28,Web,Abandoned,KYC
APP0037134,CUST0037134,2024-12-30,Branch,Completed,Final Approval
APP0037135,CUST0037135,2024-12-22,Web,Abandoned,KYC
APP0037136,CUST0037136,2025-08-08,Branch,Completed,Final Approval
APP0037137,CUST0037137,2025-02-03,Mobile,Completed,Final Approval
APP0037138,CUST0037138,2025-06-22,Mobile,Abandoned,KYC
APP0037139,CUST0037139,2024-11-24,Web,Completed,Final Approval
APP0037140,CUST0037140,2025-02-23,Mobile,Completed,Final Approval
APP0037141,CUST0037141,2024-09-22,Mobile,Completed,Final Approval
APP0037142,CUST0037142,2024-12-03,Mobile,Rejected,KYC
APP0037143,CUST0037143,2024-09-25,Mobile,Abandoned,Document Upload
APP0037144,CUST0037144,2024-09-07,Web,Completed,Final Approval
APP0037145,CUST0037145,2024-11-05,Mobile,Completed,Final Approval
APP0037146,CUST0037146,2024-10-28,Mobile,Completed,Final Approval
APP0037147,CUST0037147,2024-12-24,Mobile,Completed,Final Approval
APP0037148,CUST0037148,2025-05-29,Web,Completed,Final Approval
APP0037149,CUST0037149,2024-10-24,Mobile,Completed,Final Approval
APP0037150,CUST0037150,2025-04-10,Mobile,Completed,Final Approval
APP0037151,CUST0037151,2025-01-11,Mobile,Completed,Final Approval
APP0037152,CUST0037152,2025-01-25,Mobile,Completed,Final Approval
APP0037153,CUST0037153,2025-08-02,Web,Abandoned,Final Approval
APP0037154,CUST0037154,2025-02-16,Mobile,Completed,Final Approval
APP0037155,CUST0037155,2024-12-04,Web,Abandoned,KYC
APP0037156,CUST0037156,2024-11-25,Web,Abandoned,Form
APP0037157,CUST0037157,2024-10-31,Mobile,In Progress,Form
APP0037158,CUST0037158,2025-06-19,Web,Completed,Final Approval
APP0037159,CUST0037159,2025-04-30,Mobile,Abandoned,Document Upload
APP0037160,CUST0037160,2024-12-06,Mobile,Completed,Final Approval
APP0037161,CUST0037161,2025-02-26,Web,Completed,Final Approval
APP0037162,CUST0037162,2025-03-03,Mobile,Completed,Final Approval
APP0037163,CUST0037163,2024-09-17,Web,Completed,Final Approval
APP0037164,CUST0037164,2025-07-28,Mobile,Completed,Final Approval
APP0037165,CUST0037165,2025-06-14,Mobile,Completed,Final Approval
APP0037166,CUST0037166,2025-03-14,Mobile,Abandoned,KYC
APP0037167,CUST0037167,2025-05-19,Mobile,Abandoned,KYC
APP0037168,CUST0037168,2024-10-09,Mobile,Rejected,Document Upload
APP0037169,CUST0037169,2025-08-22,Mobile,Abandoned,Form
APP0037170,CUST0037170,2025-04-21,Web,Abandoned,Final Approval
APP0037171,CUST0037171,2025-08-08,Web,Completed,Final Approval
APP0037172,CUST0037172,2025-07-12,Branch,Completed,Final Approval
APP0037173,CUST0037173,2025-04-01,Branch,Completed,Final Approval
APP0037174,CUST0037174,2024-12-14,Web,Completed,Final Approval
APP0037175,CUST0037175,2025-05-08,Web,Abandoned,Form
APP0037176,CUST0037176,2025-03-05,Mobile,Abandoned,Form
APP0037177,CUST0037177,2025-01-27,Web,Abandoned,Document Upload
APP0037178,CUST0037178,2025-05-17,Mobile,Completed,Final Approval
APP0037179,CUST0037179,2025-07-21,Web,Completed,Final Approval
APP0037180,CUST0037180,2024-11-01,Web,Abandoned,Form
APP0037181,CUST0037181,2025-03-20,Branch,Completed,Final Approval
APP0037182,CUST0037182,2025-06-11,Mobile,Completed,Final Approval
APP0037183,CUST0037183,2024-12-27,Mobile,Abandoned,KYC
APP0037184,CUST0037184,2025-01-02,Mobile,Abandoned,KYC
APP0037185,CUST0037185,2024-09-03,Web,In Progress,Document Upload
APP0037186,CUST0037186,2024-12-26,Web,Completed,Final Approval
APP0037187,CUST0037187,2025-04-02,Mobile,Completed,Final Approval
APP0037188,CUST0037188,2025-08-20,Web,Abandoned,Form
APP0037189,CUST0037189,2025-03-10,Mobile,In Progress,Form
APP0037190,CUST0037190,2024-12-15,Web,Completed,Final Approval
APP0037191,CUST0037191,2025-06-23,Web,Completed,Final Approval
APP0037192,CUST0037192,2024-11-07,Branch,Abandoned,KYC
APP0037193,CUST0037193,2024-11-07,Web,Completed,Final Approval
APP0037194,CUST0037194,2025-03-09,Web,Abandoned,Form
APP0037195,CUST0037195,2025-06-24,Mobile,Completed,Final Approval
APP0037196,CUST0037196,2024-11-16,Web,Completed,Final Approval
APP0037197,CUST0037197,2024-09-05,Mobile,Abandoned,KYC
APP0037198,CUST0037198,2025-05-22,Mobile,Completed,Final Approval
APP0037199,CUST0037199,2025-04-02,Mobile,Abandoned,Form
APP0037200,CUST0037200,2025-05-08,Mobile,Abandoned,KYC
APP0037201,CUST0037201,2025-01-22,Mobile,Completed,Final Approval
APP0037202,CUST0037202,2024-10-13,Web,Completed,Final Approval
APP0037203,CUST0037203,2024-12-30,Mobile,Abandoned,KYC
APP0037204,CUST0037204,2025-02-18,Mobile,Completed,Final Approval
APP0037205,CUST0037205,2025-02-05,Web,Completed,Final Approval
APP0037206,CUST0037206,2025-07-21,Web,In Progress,Document Upload
APP0037207,CUST0037207,2024-11-20,Mobile,Completed,Final Approval
APP0037208,CUST0037208,2024-12-22,Web,In Progress,Document Upload
APP0037209,CUST0037209,2024-11-05,Mobile,Abandoned,Form
APP0037210,CUST0037210,2025-03-27,Web,Completed,Final Approval
APP0037211,CUST0037211,2025-06-20,Web,Completed,Final Approval
APP0037212,CUST0037212,2025-07-19,Mobile,In Progress,Form
APP0037213,CUST0037213,2024-11-22,Branch,Completed,Final Approval
APP0037214,CUST0037214,2025-02-03,Web,Abandoned,Document Upload
APP0037215,CUST0037215,2025-05-26,Branch,Completed,Final Approval
APP0037216,CUST0037216,2024-09-16,Mobile,Completed,Final Approval
APP0037217,CUST0037217,2025-05-17,Mobile,Completed,Final Approval
APP0037218,CUST0037218,2024-10-19,Web,In Progress,Form
APP0037219,CUST0037219,2024-09-12,Mobile,Completed,Final Approval
APP0037220,CUST0037220,2024-10-11,Web,Abandoned,KYC
APP0037221,CUST0037221,2025-07-18,Mobile,Completed,Final Approval
APP0037222,CUST0037222,2025-05-06,Mobile,Abandoned,Form
APP0037223,CUST0037223,2025-06-15,Mobile,Completed,Final Approval
APP0037224,CUST0037224,2025-05-09,Web,In Progress,Form
APP0037225,CUST0037225,2025-06-17,Mobile,Abandoned,Document Upload
APP0037226,CUST0037226,2025-02-28,Mobile,Abandoned,KYC
APP0037227,CUST0037227,2025-06-22,Web,Completed,Final Approval
APP0037228,CUST0037228,2024-09-20,Web,Completed,Final Approval
APP0037229,CUST0037229,2025-03-31,Mobile,Completed,Final Approval
APP0037230,CUST0037230,2025-06-02,Mobile,Abandoned,Form
APP0037231,CUST0037231,2025-08-28,Web,Rejected,Document Upload
APP0037232,CUST0037232,2025-01-09,Mobile,Completed,Final Approval
APP0037233,CUST0037233,2024-11-04,Web,In Progress,KYC
APP0037234,CUST0037234,2025-05-20,Mobile,Abandoned,Form
APP0037235,CUST0037235,2024-09-26,Web,Abandoned,Form
APP0037236,CUST0037236,2025-06-10,Mobile,Abandoned,KYC
APP0037237,CUST0037237,2025-05-15,Mobile,Abandoned,Document Upload
APP0037238,CUST0037238,2025-05-10,Mobile,Completed,Final Approval
APP0037239,CUST0037239,2024-12-16,Mobile,Completed,Final Approval
APP0037240,CUST0037240,2024-10-13,Web,In Progress,Document Upload
APP0037241,CUST0037241,2025-04-10,Mobile,Completed,Final Approval
APP0037242,CUST0037242,2025-01-10,Mobile,Completed,Final Approval
APP0037243,CUST0037243,2025-01-20,Branch,Abandoned,Document Upload
APP0037244,CUST0037244,2024-11-07,Mobile,Completed,Final Approval
APP0037245,CUST0037245,2024-12-30,Web,Completed,Final Approval
APP0037246,CUST0037246,2025-06-30,Web,Rejected,Document Upload
APP0037247,CUST0037247,2025-07-23,Web,Completed,Final Approval
APP0037248,CUST0037248,2025-01-05,Web,Completed,Final Approval
APP0037249,CUST0037249,2024-10-21,Mobile,Abandoned,KYC
APP0037250,CUST0037250,2024-09-12,Branch,Completed,Final Approval
APP0037251,CUST0037251,2024-11-07,Mobile,Completed,Final Approval
APP0037252,CUST0037252,2024-09-03,Web,Abandoned,KYC
APP0037253,CUST0037253,2025-05-01,Mobile,Completed,Final Approval
APP0037254,CUST0037254,2025-04-22,Mobile,Abandoned,Form
APP0037255,CUST0037255,2025-06-12,Web,Completed,Final Approval
APP0037256,CUST0037256,2024-12-30,Branch,Completed,Final Approval
APP0037257,CUST0037257,2025-06-30,Mobile,Abandoned,KYC
APP0037258,CUST0037258,2024-10-31,Mobile,Completed,Final Approval
APP0037259,CUST0037259,2024-11-23,Web,Completed,Final Approval
APP0037260,CUST0037260,2025-07-31,Web,Completed,Final Approval
APP0037261,CUST0037261,2025-07-18,Web,In Progress,Form
APP0037262,CUST0037262,2025-04-06,Mobile,Abandoned,KYC
APP0037263,CUST0037263,2025-04-10,Mobile,Abandoned,Document Upload
APP0037264,CUST0037264,2025-05-13,Mobile,Completed,Final Approval
APP0037265,CUST0037265,2025-06-27,Mobile,Completed,Final Approval
APP0037266,CUST0037266,2024-11-23,Web,Abandoned,KYC
APP0037267,CUST0037267,2024-09-25,Mobile,Completed,Final Approval
APP0037268,CUST0037268,2024-11-06,Mobile,Completed,Final Approval
APP0037269,CUST0037269,2025-01-08,Mobile,Completed,Final Approval
APP0037270,CUST0037270,2024-11-25,Web,Rejected,KYC
APP0037271,CUST0037271,2025-03-10,Mobile,Abandoned,KYC
APP0037272,CUST0037272,2024-10-20,Mobile,Abandoned,KYC
APP0037273,CUST0037273,2025-03-29,Web,Completed,Final Approval
APP0037274,CUST0037274,2025-05-17,Web,Abandoned,Final Approval
APP0037275,CUST0037275,2024-10-06,Web,Completed,Final Approval
APP0037276,CUST0037276,2024-12-13,Mobile,Completed,Final Approval
APP0037277,CUST0037277,2025-03-15,Mobile,Completed,Final Approval
APP0037278,CUST0037278,2024-09-24,Web,Completed,Final Approval
APP0037279,CUST0037279,2025-04-30,Mobile,Rejected,Document Upload
APP0037280,CUST0037280,2025-06-02,Branch,Completed,Final Approval
APP0037281,CUST0037281,2025-01-09,Branch,Completed,Final Approval
APP0037282,CUST0037282,2024-09-03,Mobile,In Progress,Document Upload
APP0037283,CUST0037283,2025-03-01,Branch,Rejected,KYC
APP0037284,CUST0037284,2025-07-14,Branch,In Progress,KYC
APP0037285,CUST0037285,2024-12-15,Web,Abandoned,KYC
APP0037286,CUST0037286,2025-07-06,Mobile,Completed,Final Approval
APP0037287,CUST0037287,2025-07-14,Mobile,Abandoned,Final Approval
APP0037288,CUST0037288,2024-12-11,Mobile,Abandoned,KYC
APP0037289,CUST0037289,2025-04-06,Web,Completed,Final Approval
APP0037290,CUST0037290,2024-09-15,Mobile,Abandoned,KYC
APP0037291,CUST0037291,2025-03-20,Web,Rejected,KYC
APP0037292,CUST0037292,2025-07-18,Web,Abandoned,KYC
APP0037293,CUST0037293,2025-08-10,Web,Completed,Final Approval
APP0037294,CUST0037294,2024-11-11,Mobile,Abandoned,Form
APP0037295,CUST0037295,2025-04-30,Web,Rejected,KYC
APP0037296,CUST0037296,2024-09-24,Mobile,Completed,Final Approval
